#43.494347,16.198978,08.05.2014,12:06:49
#43.494262,16.19895,08.05.2014,12:06:52
#43.49421,16.198923,08.05.2014,12:06:55
#43.494155,16.198892,08.05.2014,12:06:58
#43.494105,16.198872,08.05.2014,12:07:01
#43.494072,16.198845,08.05.2014,12:07:04
#43.494063,16.198805,08.05.2014,12:07:07
#43.494083,16.198752,08.05.2014,12:07:10
#43.494103,16.198692,08.05.2014,12:07:13
#43.494112,16.198638,08.05.2014,12:07:16
#43.494115,16.198583,08.05.2014,12:07:19
#43.49412,16.198537,08.05.2014,12:07:22
#43.494135,16.198488,08.05.2014,12:07:25
#43.49414,16.198437,08.05.2014,12:07:28
#43.49414,16.198373,08.05.2014,12:07:31
#43.494152,16.198307,08.05.2014,12:07:34
#43.494158,16.19824,08.05.2014,12:07:37
#43.494167,16.198173,08.05.2014,12:07:40
#43.494175,16.19811,08.05.2014,12:07:43
#43.494185,16.19804,08.05.2014,12:07:46
#43.494212,16.197978,08.05.2014,12:07:49
#43.494222,16.197915,08.05.2014,12:07:52
#43.494232,16.197842,08.05.2014,12:07:55
#43.494243,16.197773,08.05.2014,12:07:58
#43.494258,16.19771,08.05.2014,12:08:01
#43.494275,16.197648,08.05.2014,12:08:04
#43.494293,16.197582,08.05.2014,12:08:07
#43.494305,16.197517,08.05.2014,12:08:10
#43.494332,16.197452,08.05.2014,12:08:13
#43.49434,16.197382,08.05.2014,12:08:16
#43.494338,16.197307,08.05.2014,12:08:19
#43.494313,16.197242,08.05.2014,12:08:22
#43.494257,16.197223,08.05.2014,12:08:25
#43.4942,16.19721,08.05.2014,12:08:28
#43.494147,16.197195,08.05.2014,12:08:31
#43.494092,16.197175,08.05.2014,12:08:34
#43.494038,16.197158,08.05.2014,12:08:37
#43.49399,16.19714,08.05.2014,12:08:40
#43.493938,16.197117,08.05.2014,12:08:43
#43.493888,16.197093,08.05.2014,12:08:46
#43.493838,16.197075,08.05.2014,12:08:49
#43.493792,16.19706,08.05.2014,12:08:52
#43.493727,16.197033,08.05.2014,12:08:55
#43.493672,16.197017,08.05.2014,12:08:58
#43.493618,16.197003,08.05.2014,12:09:01
#43.493567,16.196992,08.05.2014,12:09:04
#43.493507,16.196985,08.05.2014,12:09:07
#43.493442,16.19697,08.05.2014,12:09:10
#43.493382,16.19695,08.05.2014,12:09:13
#43.493322,16.196942,08.05.2014,12:09:16
#43.493263,16.196932,08.05.2014,12:09:19
#43.493207,16.196923,08.05.2014,12:09:22
#43.493145,16.19691,08.05.2014,12:09:25
#43.493083,16.196893,08.05.2014,12:09:28
#43.493017,16.196875,08.05.2014,12:09:31
#43.492967,16.196858,08.05.2014,12:09:34
#43.492907,16.196843,08.05.2014,12:09:37
#43.492857,16.196832,08.05.2014,12:09:40
#43.4928,16.196813,08.05.2014,12:09:43
#43.492742,16.196797,08.05.2014,12:09:46
#43.492682,16.19677,08.05.2014,12:09:49
#43.492622,16.196745,08.05.2014,12:09:52
#43.492565,16.19672,08.05.2014,12:09:55
#43.492525,16.196688,08.05.2014,12:09:58
#43.492475,16.196658,08.05.2014,12:10:01
#43.492423,16.19663,08.05.2014,12:10:04
#43.49236,16.196608,08.05.2014,12:10:07
#43.492305,16.19658,08.05.2014,12:10:10
#43.492245,16.196557,08.05.2014,12:10:13
#43.492203,16.196532,08.05.2014,12:10:16
#43.492153,16.196517,08.05.2014,12:10:19
#43.4921,16.196498,08.05.2014,12:10:22
#43.49204,16.196478,08.05.2014,12:10:25
#43.49198,16.196448,08.05.2014,12:10:28
#43.491917,16.196425,08.05.2014,12:10:31
#43.491863,16.196397,08.05.2014,12:10:34
#43.491807,16.196368,08.05.2014,12:10:37
#43.49174,16.196342,08.05.2014,12:10:40
#43.491693,16.196308,08.05.2014,12:10:43
#43.491635,16.196285,08.05.2014,12:10:46
#43.491583,16.196258,08.05.2014,12:10:49
#43.491525,16.196238,08.05.2014,12:10:52
#43.491465,16.196218,08.05.2014,12:10:55
#43.491408,16.196192,08.05.2014,12:10:58
#43.491357,16.196167,08.05.2014,12:11:01
#43.491292,16.196143,08.05.2014,12:11:04
#43.491223,16.19613,08.05.2014,12:11:07
#43.491157,16.196107,08.05.2014,12:11:10
#43.491092,16.196092,08.05.2014,12:11:13
#43.491035,16.196072,08.05.2014,12:11:16
#43.490983,16.196047,08.05.2014,12:11:19
#43.490927,16.196025,08.05.2014,12:11:22
#43.490865,16.196002,08.05.2014,12:11:25
#43.490807,16.195982,08.05.2014,12:11:28
#43.490747,16.195965,08.05.2014,12:11:31
#43.490683,16.195935,08.05.2014,12:11:34
#43.490627,16.195908,08.05.2014,12:11:37
#43.490563,16.195877,08.05.2014,12:11:40
#43.490503,16.195852,08.05.2014,12:11:43
#43.490447,16.195828,08.05.2014,12:11:46
#43.490397,16.195805,08.05.2014,12:11:49
#43.49034,16.195787,08.05.2014,12:11:52
#43.490278,16.195763,08.05.2014,12:11:55
#43.49022,16.195737,08.05.2014,12:11:58
#43.490167,16.195712,08.05.2014,12:12:01
#43.49011,16.195697,08.05.2014,12:12:04
#43.490043,16.195683,08.05.2014,12:12:07
#43.489985,16.195667,08.05.2014,12:12:10
#43.489935,16.195643,08.05.2014,12:12:13
#43.489877,16.195618,08.05.2014,12:12:16
#43.489815,16.195595,08.05.2014,12:12:19
#43.489762,16.195573,08.05.2014,12:12:22
#43.48971,16.19555,08.05.2014,12:12:25
#43.489662,16.195535,08.05.2014,12:12:28
#43.489638,16.195507,08.05.2014,12:12:31
#43.489645,16.19548,08.05.2014,12:12:34
#43.48966,16.195418,08.05.2014,12:12:37
#43.489677,16.195355,08.05.2014,12:12:40
#43.489688,16.195298,08.05.2014,12:12:43
#43.489698,16.195233,08.05.2014,12:12:46
#43.489703,16.195175,08.05.2014,12:12:49
#43.489712,16.195117,08.05.2014,12:12:52
#43.489722,16.195055,08.05.2014,12:12:55
#43.48973,16.19499,08.05.2014,12:12:58
#43.48974,16.194927,08.05.2014,12:13:01
#43.489753,16.194847,08.05.2014,12:13:04
#43.48977,16.194778,08.05.2014,12:13:07
#43.489788,16.194718,08.05.2014,12:13:10
#43.4898,16.194655,08.05.2014,12:13:13
#43.489808,16.194587,08.05.2014,12:13:16
#43.489825,16.194522,08.05.2014,12:13:19
#43.489833,16.194478,08.05.2014,12:13:21
#43.489848,16.194412,08.05.2014,12:13:24
#43.489858,16.194347,08.05.2014,12:13:27
#43.48988,16.194278,08.05.2014,12:13:30
#43.489897,16.194213,08.05.2014,12:13:33
#43.489902,16.19415,08.05.2014,12:13:36
#43.489918,16.194075,08.05.2014,12:13:39
#43.489938,16.193988,08.05.2014,12:13:42
#43.489953,16.193902,08.05.2014,12:13:45
#43.489925,16.193845,08.05.2014,12:13:48
#43.489878,16.193815,08.05.2014,12:13:51
#43.489823,16.193798,08.05.2014,12:13:54
#43.489778,16.193787,08.05.2014,12:13:57
#43.489732,16.19378,08.05.2014,12:14:00
#43.489685,16.193772,08.05.2014,12:14:03
#43.48962,16.193758,08.05.2014,12:14:06
#43.489563,16.193743,08.05.2014,12:14:09
#43.489517,16.193725,08.05.2014,12:14:12
#43.489473,16.193708,08.05.2014,12:14:15
#43.48943,16.19368,08.05.2014,12:14:18
#43.489382,16.193647,08.05.2014,12:14:21
#43.489332,16.193625,08.05.2014,12:14:24
#43.489285,16.193613,08.05.2014,12:14:27
#43.48924,16.193593,08.05.2014,12:14:30
#43.489187,16.19358,08.05.2014,12:14:33
#43.489125,16.19356,08.05.2014,12:14:36
#43.489078,16.193542,08.05.2014,12:14:39
#43.489025,16.193525,08.05.2014,12:14:42
#43.488967,16.193508,08.05.2014,12:14:45
#43.488915,16.193497,08.05.2014,12:14:48
#43.488862,16.193487,08.05.2014,12:14:51
#43.48881,16.19348,08.05.2014,12:14:54
#43.488755,16.193473,08.05.2014,12:14:57
#43.488697,16.193465,08.05.2014,12:15:00
#43.488643,16.193462,08.05.2014,12:15:03
#43.488585,16.193455,08.05.2014,12:15:06
#43.488537,16.193447,08.05.2014,12:15:09
#43.48848,16.193435,08.05.2014,12:15:12
#43.488415,16.193428,08.05.2014,12:15:15
#43.488352,16.193417,08.05.2014,12:15:18
#43.48829,16.19341,08.05.2014,12:15:21
#43.488228,16.193402,08.05.2014,12:15:24
#43.48817,16.193397,08.05.2014,12:15:27
#43.488132,16.193395,08.05.2014,12:15:29
#43.488072,16.193393,08.05.2014,12:15:32
#43.488028,16.193392,08.05.2014,12:15:34
#43.487955,16.193387,08.05.2014,12:15:37
#43.48789,16.193373,08.05.2014,12:15:40
#43.487827,16.19336,08.05.2014,12:15:43
#43.487767,16.193343,08.05.2014,12:15:46
#43.487702,16.193337,08.05.2014,12:15:49
#43.487635,16.193328,08.05.2014,12:15:52
#43.487573,16.193322,08.05.2014,12:15:55
#43.487507,16.193317,08.05.2014,12:15:58
#43.487443,16.193312,08.05.2014,12:16:01
#43.487378,16.193303,08.05.2014,12:16:04
#43.487308,16.193298,08.05.2014,12:16:07
#43.487242,16.193292,08.05.2014,12:16:10
#43.487183,16.193278,08.05.2014,12:16:13
#43.487122,16.193273,08.05.2014,12:16:16
#43.487053,16.19327,08.05.2014,12:16:19
#43.487007,16.193268,08.05.2014,12:16:21
#43.48694,16.193258,08.05.2014,12:16:24
#43.486882,16.193248,08.05.2014,12:16:27
#43.486823,16.193242,08.05.2014,12:16:30
#43.486767,16.193237,08.05.2014,12:16:33
#43.486707,16.193235,08.05.2014,12:16:36
#43.486647,16.193228,08.05.2014,12:16:39
#43.486597,16.19323,08.05.2014,12:16:42
#43.486538,16.193222,08.05.2014,12:16:45
#43.486483,16.193213,08.05.2014,12:16:48
#43.48642,16.193208,08.05.2014,12:16:51
#43.48636,16.193195,08.05.2014,12:16:54
#43.486293,16.193185,08.05.2014,12:16:57
#43.486232,16.193172,08.05.2014,12:17:00
#43.486168,16.193155,08.05.2014,12:17:03
#43.486102,16.193145,08.05.2014,12:17:06
#43.486038,16.193135,08.05.2014,12:17:09
#43.485972,16.19313,08.05.2014,12:17:12
#43.485918,16.193105,08.05.2014,12:17:15
#43.485843,16.193072,08.05.2014,12:17:18
#43.485773,16.193043,08.05.2014,12:17:21
#43.485712,16.193018,08.05.2014,12:17:24
#43.48565,16.192988,08.05.2014,12:17:27
#43.485592,16.192957,08.05.2014,12:17:30
#43.485537,16.19293,08.05.2014,12:17:33
#43.485468,16.192908,08.05.2014,12:17:36
#43.485395,16.192888,08.05.2014,12:17:39
#43.485305,16.192875,08.05.2014,12:17:42
#43.48523,16.192865,08.05.2014,12:17:45
#43.485163,16.192852,08.05.2014,12:17:48
#43.4851,16.192838,08.05.2014,12:17:51
#43.48504,16.192825,08.05.2014,12:17:54
#43.484973,16.192813,08.05.2014,12:17:57
#43.484905,16.192807,08.05.2014,12:18:00
#43.484843,16.192795,08.05.2014,12:18:03
#43.484778,16.192775,08.05.2014,12:18:06
#43.48471,16.192743,08.05.2014,12:18:09
#43.484657,16.19271,08.05.2014,12:18:12
#43.484613,16.192672,08.05.2014,12:18:15
#43.484565,16.192637,08.05.2014,12:18:18
#43.4845,16.192623,08.05.2014,12:18:21
#43.484442,16.192612,08.05.2014,12:18:24
#43.48438,16.192595,08.05.2014,12:18:27
#43.484313,16.192575,08.05.2014,12:18:30
#43.48426,16.19256,08.05.2014,12:18:33
#43.484193,16.192542,08.05.2014,12:18:36
#43.484133,16.192525,08.05.2014,12:18:39
#43.484078,16.192507,08.05.2014,12:18:42
#43.484012,16.192487,08.05.2014,12:18:45
#43.483942,16.192468,08.05.2014,12:18:48
#43.483882,16.19245,08.05.2014,12:18:51
#43.48382,16.192432,08.05.2014,12:18:54
#43.483758,16.192415,08.05.2014,12:18:57
#43.4837,16.192397,08.05.2014,12:19:00
#43.48366,16.192372,08.05.2014,12:19:03
#43.483647,16.192323,08.05.2014,12:19:06
#43.483653,16.192272,08.05.2014,12:19:09
#43.483683,16.192218,08.05.2014,12:19:12
#43.48371,16.192153,08.05.2014,12:19:15
#43.483732,16.19209,08.05.2014,12:19:18
#43.483738,16.192023,08.05.2014,12:19:21
#43.483753,16.191963,08.05.2014,12:19:24
#43.483763,16.191928,08.05.2014,12:19:26
#43.483775,16.191883,08.05.2014,12:19:28
#43.483785,16.191818,08.05.2014,12:19:31
#43.483788,16.19175,08.05.2014,12:19:34
#43.483798,16.191688,08.05.2014,12:19:37
#43.483817,16.191645,08.05.2014,12:19:39
#43.483832,16.191587,08.05.2014,12:19:42
#43.483847,16.191532,08.05.2014,12:19:45
#43.483868,16.19147,08.05.2014,12:19:48
#43.483887,16.19141,08.05.2014,12:19:51
#43.483907,16.191358,08.05.2014,12:19:54
#43.483932,16.191308,08.05.2014,12:19:57
#43.483958,16.191257,08.05.2014,12:20:00
#43.483993,16.191207,08.05.2014,12:20:03
#43.484022,16.191152,08.05.2014,12:20:06
#43.484043,16.191097,08.05.2014,12:20:09
#43.484062,16.191043,08.05.2014,12:20:12
#43.484078,16.190985,08.05.2014,12:20:15
#43.48409,16.190927,08.05.2014,12:20:18
#43.484103,16.190863,08.05.2014,12:20:21
#43.484118,16.190797,08.05.2014,12:20:24
#43.484137,16.190737,08.05.2014,12:20:27
#43.484153,16.190677,08.05.2014,12:20:30
#43.48417,16.190615,08.05.2014,12:20:33
#43.484193,16.190553,08.05.2014,12:20:36
#43.484212,16.190492,08.05.2014,12:20:39
#43.484228,16.190427,08.05.2014,12:20:42
#43.484248,16.19036,08.05.2014,12:20:45
#43.484265,16.190295,08.05.2014,12:20:48
#43.484288,16.190232,08.05.2014,12:20:51
#43.484305,16.190163,08.05.2014,12:20:54
#43.484323,16.190098,08.05.2014,12:20:57
#43.484338,16.190032,08.05.2014,12:21:00
#43.484352,16.189967,08.05.2014,12:21:03
#43.484367,16.189902,08.05.2014,12:21:06
#43.484385,16.189845,08.05.2014,12:21:09
#43.484418,16.189778,08.05.2014,12:21:12
#43.484425,16.189725,08.05.2014,12:21:14
#43.48444,16.189672,08.05.2014,12:21:16
#43.484448,16.189615,08.05.2014,12:21:19
#43.48447,16.189545,08.05.2014,12:21:22
#43.484472,16.189472,08.05.2014,12:21:25
#43.484493,16.189405,08.05.2014,12:21:28
#43.484505,16.189328,08.05.2014,12:21:31
#43.484513,16.189247,08.05.2014,12:21:34
#43.484527,16.189168,08.05.2014,12:21:37
#43.484537,16.189112,08.05.2014,12:21:39
#43.484555,16.189038,08.05.2014,12:21:42
#43.484567,16.18897,08.05.2014,12:21:45
#43.484578,16.188918,08.05.2014,12:21:47
#43.484598,16.188837,08.05.2014,12:21:50
#43.484613,16.18878,08.05.2014,12:21:52
#43.48463,16.188705,08.05.2014,12:21:55
#43.484647,16.188635,08.05.2014,12:21:58
#43.484667,16.188565,08.05.2014,12:22:01
#43.48468,16.188488,08.05.2014,12:22:04
#43.484698,16.188418,08.05.2014,12:22:07
#43.484713,16.188352,08.05.2014,12:22:10
#43.484735,16.18828,08.05.2014,12:22:13
#43.484755,16.188208,08.05.2014,12:22:16
#43.484778,16.188143,08.05.2014,12:22:19
#43.484802,16.188082,08.05.2014,12:22:22
#43.484838,16.188015,08.05.2014,12:22:25
#43.484868,16.187942,08.05.2014,12:22:28
#43.484893,16.18787,08.05.2014,12:22:31
#43.484912,16.187793,08.05.2014,12:22:34
#43.484927,16.18772,08.05.2014,12:22:37
#43.48495,16.187648,08.05.2014,12:22:40
#43.484962,16.187577,08.05.2014,12:22:43
#43.484982,16.187503,08.05.2014,12:22:46
#43.485005,16.187432,08.05.2014,12:22:49
#43.48504,16.187357,08.05.2014,12:22:52
#43.485033,16.187275,08.05.2014,12:22:55
#43.485048,16.187197,08.05.2014,12:22:58
#43.485068,16.18711,08.05.2014,12:23:01
#43.485088,16.187033,08.05.2014,12:23:04
#43.485113,16.186958,08.05.2014,12:23:07
#43.485143,16.186888,08.05.2014,12:23:10
#43.485175,16.18682,08.05.2014,12:23:13
#43.485197,16.18674,08.05.2014,12:23:16
#43.485227,16.186665,08.05.2014,12:23:19
#43.485257,16.186597,08.05.2014,12:23:22
#43.48527,16.186517,08.05.2014,12:23:25
#43.485292,16.18644,08.05.2014,12:23:28
#43.485315,16.186365,08.05.2014,12:23:31
#43.48534,16.186295,08.05.2014,12:23:34
#43.485353,16.18622,08.05.2014,12:23:37
#43.485375,16.18614,08.05.2014,12:23:40
#43.485402,16.186068,08.05.2014,12:23:43
#43.485427,16.18598,08.05.2014,12:23:46
#43.485445,16.185888,08.05.2014,12:23:49
#43.485462,16.185803,08.05.2014,12:23:52
#43.485482,16.185722,08.05.2014,12:23:55
#43.485505,16.185648,08.05.2014,12:23:58
#43.485515,16.185575,08.05.2014,12:24:01
#43.485525,16.185495,08.05.2014,12:24:04
#43.485537,16.185412,08.05.2014,12:24:07
#43.485565,16.185343,08.05.2014,12:24:10
#43.48559,16.185277,08.05.2014,12:24:13
#43.48561,16.185205,08.05.2014,12:24:16
#43.485625,16.185132,08.05.2014,12:24:19
#43.485642,16.185057,08.05.2014,12:24:22
#43.485665,16.184973,08.05.2014,12:24:25
#43.485682,16.184885,08.05.2014,12:24:28
#43.48569,16.184807,08.05.2014,12:24:31
#43.485702,16.184728,08.05.2014,12:24:34
#43.48572,16.184657,08.05.2014,12:24:37
#43.485743,16.184578,08.05.2014,12:24:40
#43.48577,16.184493,08.05.2014,12:24:43
#43.485797,16.18441,08.05.2014,12:24:46
#43.485818,16.184317,08.05.2014,12:24:49
#43.485845,16.18424,08.05.2014,12:24:52
#43.48588,16.184162,08.05.2014,12:24:55
#43.485918,16.184093,08.05.2014,12:24:58
#43.485952,16.184012,08.05.2014,12:25:01
#43.485968,16.18391,08.05.2014,12:25:04
#43.485998,16.183823,08.05.2014,12:25:07
#43.48602,16.18374,08.05.2014,12:25:10
#43.486038,16.183652,08.05.2014,12:25:13
#43.486053,16.183565,08.05.2014,12:25:16
#43.48607,16.183475,08.05.2014,12:25:19
#43.48609,16.183402,08.05.2014,12:25:22
#43.4861,16.183315,08.05.2014,12:25:25
#43.486122,16.18322,08.05.2014,12:25:28
#43.486143,16.183135,08.05.2014,12:25:31
#43.486162,16.183065,08.05.2014,12:25:34
#43.486187,16.182987,08.05.2014,12:25:37
#43.486202,16.182937,08.05.2014,12:25:39
#43.486223,16.182863,08.05.2014,12:25:42
#43.486237,16.182785,08.05.2014,12:25:45
#43.486255,16.182707,08.05.2014,12:25:48
#43.486273,16.182625,08.05.2014,12:25:51
#43.486285,16.18253,08.05.2014,12:25:54
#43.486295,16.18244,08.05.2014,12:25:57
#43.486322,16.182352,08.05.2014,12:26:00
#43.486343,16.182263,08.05.2014,12:26:03
#43.486358,16.182185,08.05.2014,12:26:06
#43.486373,16.182113,08.05.2014,12:26:09
#43.486392,16.182037,08.05.2014,12:26:12
#43.486407,16.18195,08.05.2014,12:26:15
#43.486418,16.181872,08.05.2014,12:26:18
#43.486433,16.181787,08.05.2014,12:26:21
#43.486447,16.181703,08.05.2014,12:26:24
#43.48646,16.181625,08.05.2014,12:26:27
#43.486465,16.181535,08.05.2014,12:26:30
#43.486477,16.181453,08.05.2014,12:26:33
#43.486493,16.181372,08.05.2014,12:26:36
#43.486507,16.181292,08.05.2014,12:26:39
#43.48652,16.18121,08.05.2014,12:26:42
#43.486533,16.18114,08.05.2014,12:26:45
#43.486547,16.181062,08.05.2014,12:26:48
#43.486562,16.180987,08.05.2014,12:26:51
#43.48658,16.180898,08.05.2014,12:26:54
#43.4866,16.180815,08.05.2014,12:26:57
#43.486613,16.18074,08.05.2014,12:27:00
#43.486635,16.180665,08.05.2014,12:27:03
#43.486658,16.18058,08.05.2014,12:27:06
#43.486685,16.180497,08.05.2014,12:27:09
#43.486708,16.180412,08.05.2014,12:27:12
#43.48673,16.180328,08.05.2014,12:27:15
#43.486755,16.180253,08.05.2014,12:27:18
#43.486777,16.18018,08.05.2014,12:27:21
#43.486792,16.180075,08.05.2014,12:27:24
#43.48681,16.179975,08.05.2014,12:27:27
#43.486808,16.179897,08.05.2014,12:27:30
#43.486817,16.17982,08.05.2014,12:27:33
#43.486833,16.179742,08.05.2014,12:27:36
#43.486847,16.179658,08.05.2014,12:27:39
#43.486857,16.179578,08.05.2014,12:27:42
#43.486868,16.179508,08.05.2014,12:27:45
#43.486882,16.179433,08.05.2014,12:27:48
#43.486897,16.179355,08.05.2014,12:27:51
#43.48691,16.179277,08.05.2014,12:27:54
#43.486928,16.179197,08.05.2014,12:27:57
#43.486945,16.17912,08.05.2014,12:28:00
#43.48696,16.179043,08.05.2014,12:28:03
#43.48697,16.17899,08.05.2014,12:28:05
#43.486987,16.178915,08.05.2014,12:28:08
#43.487002,16.178868,08.05.2014,12:28:10
#43.487017,16.17878,08.05.2014,12:28:13
#43.487035,16.178697,08.05.2014,12:28:16
#43.487052,16.178612,08.05.2014,12:28:19
#43.487067,16.178532,08.05.2014,12:28:22
#43.487078,16.17845,08.05.2014,12:28:25
#43.487098,16.17838,08.05.2014,12:28:28
#43.487117,16.178305,08.05.2014,12:28:31
#43.487148,16.178238,08.05.2014,12:28:34
#43.48716,16.178158,08.05.2014,12:28:37
