&43.402217,16.191517,2014-09-15,10:31:00
$43.406565,16.193115,2014-09-15,10:31:00
@43.054167,16.041433,2014-09-15,10:31:00
@43.052867,16.035556,2014-09-15,10:31:00
#43.4045916666667,16.1931583333333,2014-09-15,10:31:00
#43.4045933333333,16.19315,2014-09-15,10:31:01
#43.4045916666667,16.193145,2014-09-15,10:31:02
#43.4045933333333,16.1931383333333,2014-09-15,10:31:03
#43.4045933333333,16.193135,2014-09-15,10:31:04
#43.4045966666667,16.1931266666667,2014-09-15,10:31:05
#43.4045966666667,16.1931216666667,2014-09-15,10:31:06
#43.4045983333333,16.193115,2014-09-15,10:31:07
#43.4046,16.19311,2014-09-15,10:31:08
#43.4045983333333,16.193105,2014-09-15,10:31:09
#43.4045983333333,16.1931,2014-09-15,10:31:10
#43.4046,16.1930933333333,2014-09-15,10:31:11
#43.4046016666667,16.193085,2014-09-15,10:31:12
#43.4046033333333,16.1930783333333,2014-09-15,10:31:13
#43.404605,16.19307,2014-09-15,10:31:14
#43.404605,16.193065,2014-09-15,10:31:15
#43.4046033333333,16.1930616666667,2014-09-15,10:31:16
#43.4046033333333,16.1930566666667,2014-09-15,10:31:17
#43.4046033333333,16.1930516666667,2014-09-15,10:31:18
#43.4046033333333,16.1930516666667,2014-09-15,10:31:19
#43.4046033333333,16.1930516666667,2014-09-15,10:31:20
#43.4045916666667,16.1930383333333,2014-09-15,10:31:21
#43.4045883333333,16.193035,2014-09-15,10:31:22
#43.404585,16.1930316666667,2014-09-15,10:31:23
#43.40458,16.1930266666667,2014-09-15,10:31:24
#43.4045733333333,16.1930216666667,2014-09-15,10:31:25
#43.40457,16.1930166666667,2014-09-15,10:31:26
#43.4045633333333,16.19301,2014-09-15,10:31:27
#43.4045566666667,16.1930066666667,2014-09-15,10:31:28
#43.4045516666667,16.1929983333333,2014-09-15,10:31:29
#43.404545,16.1929916666667,2014-09-15,10:31:30
#43.40454,16.192985,2014-09-15,10:31:31
#43.404535,16.1929783333333,2014-09-15,10:31:32
#43.40453,16.1929683333333,2014-09-15,10:31:33
#43.4045216666667,16.1929616666667,2014-09-15,10:31:34
#43.4045133333333,16.1929533333333,2014-09-15,10:31:35
#43.404505,16.1929466666667,2014-09-15,10:31:36
#43.4044983333333,16.1929383333333,2014-09-15,10:31:37
#43.40449,16.19293,2014-09-15,10:31:38
#43.4044816666667,16.1929233333333,2014-09-15,10:31:39
#43.404475,16.1929166666667,2014-09-15,10:31:40
#43.4044683333333,16.19291,2014-09-15,10:31:41
#43.4044633333333,16.1929016666667,2014-09-15,10:31:42
#43.4044583333333,16.192895,2014-09-15,10:31:43
#43.4044533333333,16.192885,2014-09-15,10:31:44
#43.4044483333333,16.192875,2014-09-15,10:31:45
#43.4044466666667,16.1928666666667,2014-09-15,10:31:46
#43.4044416666667,16.1928583333333,2014-09-15,10:31:47
#43.4044366666667,16.19285,2014-09-15,10:31:48
#43.4044316666667,16.1928433333333,2014-09-15,10:31:49
#43.4044266666667,16.1928366666667,2014-09-15,10:31:50
#43.4044216666667,16.19283,2014-09-15,10:31:51
#43.404415,16.1928216666667,2014-09-15,10:31:52
#43.4044083333333,16.192815,2014-09-15,10:31:53
#43.4044016666667,16.1928066666667,2014-09-15,10:31:54
#43.404395,16.1927983333333,2014-09-15,10:31:55
#43.404385,16.1927916666667,2014-09-15,10:31:56
#43.4043766666667,16.1927866666667,2014-09-15,10:31:57
#43.40437,16.1927816666667,2014-09-15,10:31:58
#43.404365,16.192775,2014-09-15,10:31:59
#43.4043566666667,16.1927716666667,2014-09-15,10:32:00
#43.4043483333333,16.1927666666667,2014-09-15,10:32:01
#43.4043416666667,16.1927583333333,2014-09-15,10:32:02
#43.404335,16.19275,2014-09-15,10:32:03
#43.40433,16.1927466666667,2014-09-15,10:32:04
#43.4043216666667,16.19274,2014-09-15,10:32:05
#43.4043133333333,16.1927316666667,2014-09-15,10:32:06
#43.4043066666667,16.192725,2014-09-15,10:32:07
#43.4043,16.1927166666667,2014-09-15,10:32:08
#43.4042916666667,16.1927083333333,2014-09-15,10:32:09
#43.404285,16.1926983333333,2014-09-15,10:32:10
#43.4042766666667,16.19269,2014-09-15,10:32:11
#43.4042683333333,16.19268,2014-09-15,10:32:12
#43.404265,16.1926683333333,2014-09-15,10:32:13
#43.4042616666667,16.1926583333333,2014-09-15,10:32:14
#43.404255,16.19265,2014-09-15,10:32:15
#43.4042483333333,16.1926416666667,2014-09-15,10:32:16
#43.4042433333333,16.1926333333333,2014-09-15,10:32:17
#43.4042366666667,16.1926233333333,2014-09-15,10:32:18
#43.40423,16.1926133333333,2014-09-15,10:32:19
#43.404225,16.1926033333333,2014-09-15,10:32:20
#43.40422,16.1925933333333,2014-09-15,10:32:21
#43.4042166666667,16.1925833333333,2014-09-15,10:32:22
#43.4042133333333,16.1925733333333,2014-09-15,10:32:23
#43.40421,16.1925633333333,2014-09-15,10:32:24
#43.404205,16.192555,2014-09-15,10:32:25
#43.4042,16.192545,2014-09-15,10:32:26
#43.4041933333333,16.1925383333333,2014-09-15,10:32:27
#43.40419,16.19253,2014-09-15,10:32:28
#43.404185,16.1925183333333,2014-09-15,10:32:29
#43.4041783333333,16.1925083333333,2014-09-15,10:32:30
#43.4041716666667,16.1925,2014-09-15,10:32:31
#43.4041616666667,16.1924933333333,2014-09-15,10:32:32
#43.4041566666667,16.192485,2014-09-15,10:32:33
#43.4041516666667,16.1924783333333,2014-09-15,10:32:34
#43.404145,16.19247,2014-09-15,10:32:35
#43.40414,16.1924616666667,2014-09-15,10:32:36
#43.404135,16.1924533333333,2014-09-15,10:32:37
#43.4041316666667,16.192445,2014-09-15,10:32:38
#43.4041283333333,16.1924383333333,2014-09-15,10:32:39
#43.404125,16.19243,2014-09-15,10:32:40
#43.4041183333333,16.1924233333333,2014-09-15,10:32:41
#43.404115,16.1924133333333,2014-09-15,10:32:42
#43.4041133333333,16.192405,2014-09-15,10:32:43
#43.40411,16.1923933333333,2014-09-15,10:32:44
#43.404105,16.192385,2014-09-15,10:32:45
#43.4041016666667,16.192375,2014-09-15,10:32:46
#43.4040983333333,16.1923666666667,2014-09-15,10:32:47
#43.4040966666667,16.19236,2014-09-15,10:32:48
#43.4040916666667,16.1923516666667,2014-09-15,10:32:49
#43.4040833333333,16.1923416666667,2014-09-15,10:32:50
#43.4040766666667,16.1923333333333,2014-09-15,10:32:51
#43.4040716666667,16.192325,2014-09-15,10:32:52
#43.404065,16.19232,2014-09-15,10:32:53
#43.4040616666667,16.1923116666667,2014-09-15,10:32:54
#43.40406,16.1923016666667,2014-09-15,10:32:55
#43.4040516666667,16.1922933333333,2014-09-15,10:32:56
#43.4040483333333,16.1922833333333,2014-09-15,10:32:57
#43.4040416666667,16.1922766666667,2014-09-15,10:32:58
#43.404035,16.1922666666667,2014-09-15,10:32:59
#43.4040266666667,16.1922583333333,2014-09-15,10:33:00
#43.4040183333333,16.1922466666667,2014-09-15,10:33:01
#43.40401,16.1922366666667,2014-09-15,10:33:02
#43.404,16.192225,2014-09-15,10:33:03
#43.4039916666667,16.192215,2014-09-15,10:33:04
#43.4039833333333,16.1922033333333,2014-09-15,10:33:05
#43.403975,16.1921916666667,2014-09-15,10:33:06
#43.4039683333333,16.1921816666667,2014-09-15,10:33:07
#43.4039616666667,16.1921733333333,2014-09-15,10:33:08
#43.403955,16.1921616666667,2014-09-15,10:33:09
#43.4039483333333,16.1921483333333,2014-09-15,10:33:10
#43.4039416666667,16.192135,2014-09-15,10:33:11
#43.403935,16.192125,2014-09-15,10:33:12
#43.4039283333333,16.192115,2014-09-15,10:33:13
#43.4039233333333,16.1921033333333,2014-09-15,10:33:14
#43.4039183333333,16.1920933333333,2014-09-15,10:33:15
#43.4039133333333,16.1920816666667,2014-09-15,10:33:16
#43.4039066666667,16.1920716666667,2014-09-15,10:33:17
#43.4039016666667,16.19206,2014-09-15,10:33:18
#43.403895,16.1920466666667,2014-09-15,10:33:19
#43.4038866666667,16.192035,2014-09-15,10:33:20
#43.4038766666667,16.1920216666667,2014-09-15,10:33:21
#43.4038683333333,16.19201,2014-09-15,10:33:22
#43.4038616666667,16.1919983333333,2014-09-15,10:33:23
#43.4038533333333,16.191985,2014-09-15,10:33:24
#43.40385,16.1919683333333,2014-09-15,10:33:25
#43.403845,16.191955,2014-09-15,10:33:26
