@43.172576,16.396818,07.05.2014,11:37:00
@43.173949,16.398642,07.05.2014,11:37:00
&43.188577,16.366756,07.05.2014,11:37:00
$43.189508,16.369288,07.05.2014,11:37:00
#43.1881683333333,16.3661616666667,07.05.2014,11:37:00
#43.18814,16.3661433333333,07.05.2014,11:37:03
#43.1881183333333,16.3660933333333,07.05.2014,11:37:06
#43.1881166666667,16.366015,07.05.2014,11:37:09
#43.188135,16.3659283333333,07.05.2014,11:37:12
#43.1881516666667,16.365845,07.05.2014,11:37:15
#43.1881933333333,16.3657966666667,07.05.2014,11:37:18
#43.1882366666667,16.365785,07.05.2014,11:37:21
#43.1882783333333,16.365815,07.05.2014,11:37:24
#43.1883016666667,16.36586,07.05.2014,11:37:27
#43.1883133333333,16.3659116666667,07.05.2014,11:37:30
#43.1883,16.3659683333333,07.05.2014,11:37:33
#43.1883066666667,16.3660216666667,07.05.2014,11:37:36
#43.1883066666667,16.3660783333333,07.05.2014,11:37:39
#43.1883083333333,16.366135,07.05.2014,11:37:42
#43.1883283333333,16.3661916666667,07.05.2014,11:37:45
#43.18837,16.3662483333333,07.05.2014,11:37:48
#43.1884066666667,16.3663283333333,07.05.2014,11:37:51
#43.1884516666667,16.3664016666667,07.05.2014,11:37:54
#43.18851,16.36647,07.05.2014,11:37:57
#43.1885416666667,16.36652,07.05.2014,11:37:59
#43.1885683333333,16.3665716666667,07.05.2014,11:38:01
#43.1885783333333,16.3666433333333,07.05.2014,11:38:04
#43.18855,16.3667033333333,07.05.2014,11:38:07
#43.1885216666667,16.36677,07.05.2014,11:38:10
#43.18854,16.366835,07.05.2014,11:38:13
#43.1886016666667,16.36688,07.05.2014,11:38:16
#43.1886666666667,16.3668683333333,07.05.2014,11:38:19
#43.1887216666667,16.366855,07.05.2014,11:38:22
#43.1887666666667,16.3668716666667,07.05.2014,11:38:25
#43.188785,16.3669233333333,07.05.2014,11:38:28
#43.1887833333333,16.3669866666667,07.05.2014,11:38:31
#43.1887866666667,16.3670566666667,07.05.2014,11:38:34
#43.188785,16.3671016666667,07.05.2014,11:38:36
#43.1887816666667,16.367175,07.05.2014,11:38:39
#43.1887683333333,16.3672566666667,07.05.2014,11:38:42
#43.1887616666667,16.3673116666667,07.05.2014,11:38:44
#43.1887433333333,16.3673916666667,07.05.2014,11:38:47
#43.1887316666667,16.367445,07.05.2014,11:38:49
#43.188715,16.3675233333333,07.05.2014,11:38:52
#43.1886933333333,16.3676133333333,07.05.2014,11:38:55
#43.1886633333333,16.367685,07.05.2014,11:38:58
#43.1886283333333,16.36777,07.05.2014,11:39:01
#43.188595,16.36786,07.05.2014,11:39:04
#43.1885766666667,16.3679066666667,07.05.2014,11:39:06
#43.18855,16.3679783333333,07.05.2014,11:39:09
#43.1885166666667,16.3680483333333,07.05.2014,11:39:12
#43.1884933333333,16.3680933333333,07.05.2014,11:39:14
#43.1884683333333,16.3681633333333,07.05.2014,11:39:17
#43.1884583333333,16.3682066666667,07.05.2014,11:39:19
#43.1884383333333,16.3682733333333,07.05.2014,11:39:22
#43.1884166666667,16.36834,07.05.2014,11:39:25
#43.1883733333333,16.368415,07.05.2014,11:39:28
#43.1883566666667,16.3684566666667,07.05.2014,11:39:30
#43.1883383333333,16.36852,07.05.2014,11:39:33
#43.18832,16.3685783333333,07.05.2014,11:39:36
#43.1883133333333,16.36862,07.05.2014,11:39:38
#43.1883166666667,16.3686833333333,07.05.2014,11:39:41
#43.1883066666667,16.3687266666667,07.05.2014,11:39:43
#43.188295,16.368795,07.05.2014,11:39:46
#43.1882766666667,16.368865,07.05.2014,11:39:49
#43.188255,16.3689466666667,07.05.2014,11:39:52
#43.1882383333333,16.369035,07.05.2014,11:39:55
#43.1882266666667,16.369125,07.05.2014,11:39:58
#43.1882,16.369215,07.05.2014,11:40:01
#43.1881833333333,16.369305,07.05.2014,11:40:04
#43.1881416666667,16.369405,07.05.2014,11:40:07
#43.18812,16.3694966666667,07.05.2014,11:40:10
#43.188105,16.3695816666667,07.05.2014,11:40:13
#43.1880866666667,16.3696666666667,07.05.2014,11:40:16
#43.188065,16.3697583333333,07.05.2014,11:40:19
#43.1880416666667,16.3698433333333,07.05.2014,11:40:22
#43.1880166666667,16.3699383333333,07.05.2014,11:40:25
#43.1880016666667,16.370025,07.05.2014,11:40:28
#43.1879766666667,16.3701066666667,07.05.2014,11:40:31
#43.1879566666667,16.3701883333333,07.05.2014,11:40:34
#43.1879383333333,16.3702716666667,07.05.2014,11:40:37
#43.18792,16.3703583333333,07.05.2014,11:40:40
#43.187895,16.370445,07.05.2014,11:40:43
#43.187875,16.37053,07.05.2014,11:40:46
#43.1878533333333,16.370615,07.05.2014,11:40:49
#43.187835,16.3707,07.05.2014,11:40:52
#43.18782,16.3707833333333,07.05.2014,11:40:55
#43.1878016666667,16.370865,07.05.2014,11:40:58
#43.1877766666667,16.3709566666667,07.05.2014,11:41:01
